,Area Code (ISO3),Area,Item,Value
27168,SYC,Seychelles,"Cloves (whole stems), raw",10.877624885398731
27169,SLE,Sierra Leone,"Cloves (whole stems), raw",0.2399913680385941
27170,SGP,Singapore,"Cloves (whole stems), raw",0.0
27171,SVK,Slovakia,"Cloves (whole stems), raw",14.98993966142264
27172,SVN,Slovenia,"Cloves (whole stems), raw",1.9480947411758789
27173,SOM,Somalia,"Cloves (whole stems), raw",110.84206358991048
27174,ZAF,South Africa,"Cloves (whole stems), raw",404.1271998231123
27175,KOR,South Korea,"Cloves (whole stems), raw",178.95270068629276
27176,SSD,South Sudan,"Cloves (whole stems), raw",5.239971040795842
27177,ESP,Spain,"Cloves (whole stems), raw",265.86519452524715
27178,LKA,Sri Lanka,"Cloves (whole stems), raw",3865.1832720713496
27179,SDN,Sudan,"Cloves (whole stems), raw",415.7153130470422
27180,SUR,Suriname,"Cloves (whole stems), raw",1.2699253474422711
27181,SWE,Sweden,"Cloves (whole stems), raw",116.20932565163592
27182,CHE,Switzerland,"Cloves (whole stems), raw",26.049723962461687
27183,SYR,Syria,"Cloves (whole stems), raw",327.46995518689454
27184,TWN,Taiwan,"Cloves (whole stems), raw",227.57729493198588
27185,TZA,Tanzania,"Cloves (whole stems), raw",5021.54264558013
27186,THA,Thailand,"Cloves (whole stems), raw",104.00464406108324
27187,TGO,Togo,"Cloves (whole stems), raw",117.01813330633262
27188,TTO,Trinidad and Tobago,"Cloves (whole stems), raw",23.97926966269564
27189,TUR,Türkiye,"Cloves (whole stems), raw",449.8451575241572
27190,UGA,Uganda,"Cloves (whole stems), raw",0.9017929497708348
27191,UKR,Ukraine,"Cloves (whole stems), raw",78.6599568128603
27192,ARE,United Arab Emirates,"Cloves (whole stems), raw",0.0
27193,GBR,United Kingdom,"Cloves (whole stems), raw",350.8101457788132
27194,USA,United States,"Cloves (whole stems), raw",2010.926738544002
27195,VNM,Vietnam,"Cloves (whole stems), raw",10031.627551829264
27196,YEM,Yemen,"Cloves (whole stems), raw",860.4596718148764
27197,ZMB,Zambia,"Cloves (whole stems), raw",8.451005559775073
27198,ZWE,Zimbabwe,"Cloves (whole stems), raw",9.429999981377543
27199,BEN,Benin,"Cloves (whole stems), raw",89.05846673107129
27200,FRO,Faroe Islands,"Cloves (whole stems), raw",0.0493274493502906
27201,GAB,Gabon,"Cloves (whole stems), raw",0.1318046915567877
27202,ISL,Iceland,"Cloves (whole stems), raw",2.019710076069279
27203,ALB,Albania,"Cloves (whole stems), raw",15.569612762768491
27204,ARM,Armenia,"Cloves (whole stems), raw",7.51287861761802
27205,BGD,Bangladesh,"Cloves (whole stems), raw",1686.3759495324164
27206,BOL,Bolivia,"Cloves (whole stems), raw",68.27500905515754
27207,BRA,Brazil,"Cloves (whole stems), raw",0.0
27208,KHM,Cambodia,"Cloves (whole stems), raw",0.3782290493250169
27209,CHL,Chile,"Cloves (whole stems), raw",117.73996686615206
27210,COM,Comoros,"Cloves (whole stems), raw",4823.279805310356
27211,COG,Congo Republic,"Cloves (whole stems), raw",1.533075634935527
27212,DJI,Djibouti,"Cloves (whole stems), raw",353.3719184866153
27213,ECU,Ecuador,"Cloves (whole stems), raw",16.502021099300524
27214,SLV,El Salvador,"Cloves (whole stems), raw",10.765262883344562
27215,ERI,Eritrea,"Cloves (whole stems), raw",0.0
27216,ETH,Ethiopia,"Cloves (whole stems), raw",386.47989130386094
27217,GMB,Gambia,"Cloves (whole stems), raw",0.1271593661631972
27218,KAZ,Kazakhstan,"Cloves (whole stems), raw",38.80998995574289
27219,LVA,Latvia,"Cloves (whole stems), raw",21.99942604699033
27220,LBY,Libya,"Cloves (whole stems), raw",47.70295907741631
27221,MUS,Mauritius,"Cloves (whole stems), raw",19.8473060195995
27222,MEX,Mexico,"Cloves (whole stems), raw",193.5941414338643
27223,MNG,Mongolia,"Cloves (whole stems), raw",0.1395355219447782
27224,MNE,Montenegro,"Cloves (whole stems), raw",0.3399652996629465
27225,MAR,Morocco,"Cloves (whole stems), raw",413.2626806451907
27226,NCL,New Caledonia,"Cloves (whole stems), raw",0.0082364558984192
27227,STP,Sao Tome and Principe,"Cloves (whole stems), raw",0.039564214204794
27228,TJK,Tajikistan,"Cloves (whole stems), raw",0.0598901722505807
27229,TUN,Tunisia,"Cloves (whole stems), raw",236.41150098829388
27230,UZB,Uzbekistan,"Cloves (whole stems), raw",5.105071068005799
27231,KGZ,Kyrgyz Republic,"Cloves (whole stems), raw",0.8928765601405078
27232,PRY,Paraguay,"Cloves (whole stems), raw",0.0
27233,BLZ,Belize,"Cloves (whole stems), raw",0.0
27234,COK,Cook Islands,"Cloves (whole stems), raw",0.0695771623916091
27235,CRI,Costa Rica,"Cloves (whole stems), raw",38.58985069752457
27236,DMA,Dominica,"Cloves (whole stems), raw",0.0
27237,PYF,French Polynesia,"Cloves (whole stems), raw",0.0082364558984192
27238,GRD,Grenada,"Cloves (whole stems), raw",40.47
27239,HND,Honduras,"Cloves (whole stems), raw",6.887140801513535
27240,KIR,Kiribati,"Cloves (whole stems), raw",0.9399573173166902
27241,LAO,Laos,"Cloves (whole stems), raw",0.0
27242,FSM,"Micronesia, Fed. Sts.","Cloves (whole stems), raw",0.0
27243,NRU,Nauru,"Cloves (whole stems), raw",0.6299713935207607
27244,NIC,Nicaragua,"Cloves (whole stems), raw",1.3559935215585963
27245,NIU,Niue,"Cloves (whole stems), raw",0.0
27246,PRK,North Korea,"Cloves (whole stems), raw",0.0
27247,SLB,Solomon Islands,"Cloves (whole stems), raw",0.009550621584678
27248,KNA,St. Kitts and Nevis,"Cloves (whole stems), raw",2.459778970739399
27249,LCA,St. Lucia,"Cloves (whole stems), raw",1.5998358341403025
27250,VCT,St. Vincent and the Grenadines,"Cloves (whole stems), raw",0.2694096936688566
27251,TLS,Timor-Leste,"Cloves (whole stems), raw",0.4870794475724515
27252,TON,Tonga,"Cloves (whole stems), raw",0.1195784618350866
27253,TKM,Turkmenistan,"Cloves (whole stems), raw",1.3199525802428091
27254,TUV,Tuvalu,"Cloves (whole stems), raw",0.0
27255,URY,Uruguay,"Cloves (whole stems), raw",0.6555592153248342
27256,VUT,Vanuatu,"Cloves (whole stems), raw",0.0598226999985239
27257,VEN,Venezuela,"Cloves (whole stems), raw",130.35466732882134
27258,BDI,Burundi,"Cloves (whole stems), raw",0.0082364558984192
27259,TCD,Chad,"Cloves (whole stems), raw",7.990977993042635
27260,WSM,Samoa,"Cloves (whole stems), raw",0.1295433336546771
27261,TKL,Tokelau,"Cloves (whole stems), raw",0.0
27262,PRI,Puerto Rico,"Cloves (whole stems), raw",0.0
27263,AFG,Afghanistan,Sesame seed,41908.91839951335
27264,DZA,Algeria,Sesame seed,7380.418630497807
27265,AGO,Angola,Sesame seed,3268.3243874538944
27266,ATG,Antigua and Barbuda,Sesame seed,0.0
27267,ARG,Argentina,Sesame seed,0.0
27268,AUS,Australia,Sesame seed,6903.009289232967
27269,AUT,Austria,Sesame seed,1721.428949267295
27270,AZE,Azerbaijan,Sesame seed,873.9287286515266
27271,BHS,Bahamas,Sesame seed,0.0097411266486437
27272,BHR,Bahrain,Sesame seed,262.85794931835346
27273,BRB,Barbados,Sesame seed,101.7264577258578
27274,BLR,Belarus,Sesame seed,169.93703098699984
27275,BEL,Belgium,Sesame seed,1790.0183104373343
27276,BTN,Bhutan,Sesame seed,2.826828121268421
27277,BIH,Bosnia and Herzegovina,Sesame seed,168.6685943901712
27278,BWA,Botswana,Sesame seed,5.737242891521117
27279,BRN,Brunei Darussalam,Sesame seed,35.77575250232431
27280,BGR,Bulgaria,Sesame seed,1306.0331440538605
27281,BFA,Burkina Faso,Sesame seed,324683.7423711043
27282,CPV,Cabo Verde,Sesame seed,0.9952452823649378
27283,CMR,Cameroon,Sesame seed,69191.24367100158
27284,CAN,Canada,Sesame seed,10694.365293767354
27285,CAF,Central African Republic,Sesame seed,45287.58606181196
27286,CHN,China,Sesame seed,885920.9161145014
27287,COL,Colombia,Sesame seed,4127.552435799604
27288,CIV,Cote d'Ivoire,Sesame seed,2452.278264226833
27289,HRV,Croatia,Sesame seed,1170.0081740957633
27290,CUB,Cuba,Sesame seed,0.704951480263634
27291,CYP,Cyprus,Sesame seed,2359.807367809183
27292,CZE,Czechia,Sesame seed,498.0576438365879
27293,COD,DR Congo,Sesame seed,4608.138153676155
27294,DNK,Denmark,Sesame seed,1102.6393281575183
27295,DOM,Dominican Republic,Sesame seed,140.45865644552066
27296,EGY,Egypt,Sesame seed,37823.97045410368
27297,GNQ,Equatorial Guinea,Sesame seed,0.2246800146650399
27298,EST,Estonia,Sesame seed,572.3179959351444
27299,SWZ,Eswatini,Sesame seed,3.1729230261982813
27300,FJI,Fiji,Sesame seed,14.857271244436308
27301,FIN,Finland,Sesame seed,610.0183730688613
27302,FRA,France,Sesame seed,11037.840873991066
27303,GEO,Georgia,Sesame seed,185.85688195634756
27304,DEU,Germany,Sesame seed,29938.65539841709
27305,GHA,Ghana,Sesame seed,7014.559036331415
27306,GRC,Greece,Sesame seed,26392.129882126465
27307,GTM,Guatemala,Sesame seed,32562.51501232108
27308,GIN,Guinea,Sesame seed,307.1510215042058
27309,GNB,Guinea-Bissau,Sesame seed,0.0650421637190702
27310,GUY,Guyana,Sesame seed,0.0778675306615858
27311,HTI,Haiti,Sesame seed,4134.49714202616
27312,HKG,Hong Kong,Sesame seed,5448.988501106034
27313,HUN,Hungary,Sesame seed,962.0977487601187
27314,IND,India,Sesame seed,461123.6337636971
27315,IDN,Indonesia,Sesame seed,7695.477888712811
27316,IRN,Iran,Sesame seed,69347.05050464961
27317,IRQ,Iraq,Sesame seed,22144.46767683573
27318,IRL,Ireland,Sesame seed,320.1078388372384
27319,ISR,Israel,Sesame seed,75902.16698569749
27320,ITA,Italy,Sesame seed,8803.441535502217
27321,JAM,Jamaica,Sesame seed,60.15902333812417
27322,JPN,Japan,Sesame seed,183311.89343163627
27323,JOR,Jordan,Sesame seed,11186.948468136054
27324,KEN,Kenya,Sesame seed,10195.792123035671
27325,KWT,Kuwait,Sesame seed,1640.7881600500689
27326,LBN,Lebanon,Sesame seed,8637.333280486904
27327,LSO,Lesotho,Sesame seed,1.953268892255252
27328,LBR,Liberia,Sesame seed,0.176943679481412
27329,LTU,Lithuania,Sesame seed,481.759525535952
27330,LUX,Luxembourg,Sesame seed,67.948446343742
27331,MAC,Macau,Sesame seed,41.83785390705263
27332,MDG,Madagascar,Sesame seed,2.1659246388184767
27333,MWI,Malawi,Sesame seed,0.0088956844265339
27334,MYS,Malaysia,Sesame seed,9951.588347454246
27335,MDV,Maldives,Sesame seed,10.867482703454794
27336,MLI,Mali,Sesame seed,0.0091771490915562
27337,MLT,Malta,Sesame seed,117.89834032469092
27338,MHL,Marshall Islands,Sesame seed,0.1760235243104137
27339,MRT,Mauritania,Sesame seed,4.06856388798119
27340,MDA,Moldova,Sesame seed,52.33870013436992
27341,MOZ,Mozambique,Sesame seed,31835.854638557605
27342,MMR,Myanmar,Sesame seed,522336.7474036744
27343,NAM,Namibia,Sesame seed,20.26690904576205
27344,NPL,Nepal,Sesame seed,2621.578568347713
27345,NLD,Netherlands,Sesame seed,6838.234290823961
27346,NZL,New Zealand,Sesame seed,1011.348047832594
27347,NER,Niger,Sesame seed,87125.57753655186
27348,NGA,Nigeria,Sesame seed,168507.2378192669
27349,MKD,North Macedonia,Sesame seed,552.5520661034859
27350,NOR,Norway,Sesame seed,1573.3448666234503
27351,OMN,Oman,Sesame seed,1569.1785587977874
27352,PAK,Pakistan,Sesame seed,69775.36554041221
27353,PSE,Palestine,Sesame seed,2469.8893569509746
27354,PAN,Panama,Sesame seed,309.47795850833893
27355,PNG,Papua New Guinea,Sesame seed,1.7856914210986612
27356,PER,Peru,Sesame seed,2012.948814376667
27357,PHL,Philippines,Sesame seed,2219.40741730624
27358,POL,Poland,Sesame seed,10668.561227929442
27359,PRT,Portugal,Sesame seed,456.68920329193145
27360,QAT,Qatar,Sesame seed,480.5289460250416
27361,ROU,Romania,Sesame seed,2928.2988558476254
27362,RUS,Russia,Sesame seed,12822.588115030348
27363,RWA,Rwanda,Sesame seed,0.6463175857823843
27364,SAU,Saudi Arabia,Sesame seed,17971.321389461216
27365,SEN,Senegal,Sesame seed,31512.192733511158
27366,SRB,Serbia,Sesame seed,1251.2784386321266
27367,SYC,Seychelles,Sesame seed,3.1742949331856463
27368,SLE,Sierra Leone,Sesame seed,3503.996695790368
27369,SGP,Singapore,Sesame seed,66772.90676207423
27370,SVK,Slovakia,Sesame seed,176.66831384898063
27371,SVN,Slovenia,Sesame seed,425.428904090867
27372,SOM,Somalia,Sesame seed,33635.097202095065
27373,ZAF,South Africa,Sesame seed,1495.277516131835
27374,KOR,South Korea,Sesame seed,87031.05977365139
27375,SSD,South Sudan,Sesame seed,183928.0752632004
27376,ESP,Spain,Sesame seed,5728.035481147021
27377,LKA,Sri Lanka,Sesame seed,8949.377869909671
27378,SDN,Sudan,Sesame seed,1525559.6685542308
27379,SUR,Suriname,Sesame seed,2.864725234784344
27380,SWE,Sweden,Sesame seed,1647.339084776761
27381,CHE,Switzerland,Sesame seed,2213.957813119453
27382,SYR,Syria,Sesame seed,17943.81115030268
27383,TWN,Taiwan,Sesame seed,35975.286812013954
27384,TZA,Tanzania,Sesame seed,548872.3340435495
27385,THA,Thailand,Sesame seed,41369.3203633949
27386,TGO,Togo,Sesame seed,0.0096153478466476
27387,TTO,Trinidad and Tobago,Sesame seed,40.75380011831758
27388,TUR,Türkiye,Sesame seed,92269.78792899867
27389,UGA,Uganda,Sesame seed,117156.21325916349
27390,UKR,Ukraine,Sesame seed,4383.499521871337
27391,ARE,United Arab Emirates,Sesame seed,53655.01176188736
27392,GBR,United Kingdom,Sesame seed,6162.557944283991
27393,USA,United States,Sesame seed,21572.89150025022
27394,VNM,Vietnam,Sesame seed,86061.24034848629
27395,YEM,Yemen,Sesame seed,26427.399216208
27396,ZMB,Zambia,Sesame seed,11.696666440313164
27397,ZWE,Zimbabwe,Sesame seed,0.0
27398,BEN,Benin,Sesame seed,5461.673433206121
27399,FRO,Faroe Islands,Sesame seed,2.353200249579134
27400,GAB,Gabon,Sesame seed,1.6165262128798286
27401,ISL,Iceland,Sesame seed,69.28786223819813
27402,ALB,Albania,Sesame seed,387.60939244638746
27403,ARM,Armenia,Sesame seed,96.06703067726876
27404,BGD,Bangladesh,Sesame seed,18308.16642737065
27405,BOL,Bolivia,Sesame seed,3033.990354374795
27406,BRA,Brazil,Sesame seed,8247.83150214683
27407,KHM,Cambodia,Sesame seed,29822.405793981565
27408,CHL,Chile,Sesame seed,436.5886673603941
27409,COM,Comoros,Sesame seed,0.0
27410,COG,Congo Republic,Sesame seed,272.4954212826564
27411,DJI,Djibouti,Sesame seed,1912.345584275974
27412,ECU,Ecuador,Sesame seed,444.53926825224863
27413,SLV,El Salvador,Sesame seed,1329.2236164304852
27414,ERI,Eritrea,Sesame seed,5015.436118769725
27415,ETH,Ethiopia,Sesame seed,12756.451309240016
27416,GMB,Gambia,Sesame seed,0.0097881554556806
27417,KAZ,Kazakhstan,Sesame seed,2913.908716413688
27418,LVA,Latvia,Sesame seed,156.52848132254812
27419,LBY,Libya,Sesame seed,726.098488337874
27420,MUS,Mauritius,Sesame seed,153.40672451776675
27421,MEX,Mexico,Sesame seed,72782.75684530646
27422,MNG,Mongolia,Sesame seed,13.348765096711066
27423,MNE,Montenegro,Sesame seed,541.1673145310336
27424,MAR,Morocco,Sesame seed,16914.584691517208
27425,NCL,New Caledonia,Sesame seed,15.597911615620024
27426,STP,Sao Tome and Principe,Sesame seed,0.0156013566879172
27427,TJK,Tajikistan,Sesame seed,1251.004494182664
27428,TUN,Tunisia,Sesame seed,3187.8978181787784
27429,UZB,Uzbekistan,Sesame seed,12864.117387710376
27430,KGZ,Kyrgyz Republic,Sesame seed,46.148468427619534
27431,PRY,Paraguay,Sesame seed,0.0043725627547246
27432,BLZ,Belize,Sesame seed,0.0389645065945751
27433,COK,Cook Islands,Sesame seed,0.3834167271019474
27434,CRI,Costa Rica,Sesame seed,397.8753088131726
27435,DMA,Dominica,Sesame seed,0.0089291958051624
27436,PYF,French Polynesia,Sesame seed,1.8462446706960167
27437,GRD,Grenada,Sesame seed,0.0284517222963754
27438,HND,Honduras,Sesame seed,633.616980687605
27439,KIR,Kiribati,Sesame seed,0.0168033407227996
27440,LAO,Laos,Sesame seed,10418.999808727562
27441,FSM,"Micronesia, Fed. Sts.",Sesame seed,0.4470041877729231
27442,NRU,Nauru,Sesame seed,0.0
27443,NIC,Nicaragua,Sesame seed,0.010888258642808
27444,NIU,Niue,Sesame seed,0.0
27445,PRK,North Korea,Sesame seed,2.009056783956691
27446,SLB,Solomon Islands,Sesame seed,0.6254132694668972
27447,KNA,St. Kitts and Nevis,Sesame seed,0.0
27448,LCA,St. Lucia,Sesame seed,0.0268939702575708
27449,VCT,St. Vincent and the Grenadines,Sesame seed,0.0486672066634911
27450,TLS,Timor-Leste,Sesame seed,0.9056781495867507
27451,TON,Tonga,Sesame seed,0.2263291732874771
27452,TKM,Turkmenistan,Sesame seed,9.615598908285838
27453,TUV,Tuvalu,Sesame seed,0.0
27454,URY,Uruguay,Sesame seed,192.4660911849528
27455,VUT,Vanuatu,Sesame seed,0.6055708783936578
27456,VEN,Venezuela,Sesame seed,22280.697150738903
27457,BDI,Burundi,Sesame seed,58.64804058565715
27458,TCD,Chad,Sesame seed,202074.0
27459,WSM,Samoa,Sesame seed,0.1749828260721539
27460,TKL,Tokelau,Sesame seed,0.0
27461,PRI,Puerto Rico,Sesame seed,0.0
27462,AFG,Afghanistan,Peaches and nectarines,70063.24831168391
27463,DZA,Algeria,Peaches and nectarines,186476.8288736661
27464,AGO,Angola,Peaches and nectarines,28.86973777700035
27465,ATG,Antigua and Barbuda,Peaches and nectarines,0.0387653722639443
27466,ARG,Argentina,Peaches and nectarines,98160.3072875282
27467,AUS,Australia,Peaches and nectarines,68913.22485606003
27468,AUT,Austria,Peaches and nectarines,20884.12776186764
27469,AZE,Azerbaijan,Peaches and nectarines,22131.210514801143
27470,BHS,Bahamas,Peaches and nectarines,104.82953356952302
27471,BHR,Bahrain,Peaches and nectarines,3301.765769220109
27472,BRB,Barbados,Peaches and nectarines,1.7880335080411878
27473,BLR,Belarus,Peaches and nectarines,6229.32299540442
27474,BEL,Belgium,Peaches and nectarines,20949.353911808543
27475,BTN,Bhutan,Peaches and nectarines,1061.19
27476,BIH,Bosnia and Herzegovina,Peaches and nectarines,11421.206170064752
27477,BWA,Botswana,Peaches and nectarines,735.8885530686413
27478,BRN,Brunei Darussalam,Peaches and nectarines,26.848922420623094
27479,BGR,Bulgaria,Peaches and nectarines,37550.40489246275
27480,BFA,Burkina Faso,Peaches and nectarines,10.008419443158685
27481,CPV,Cabo Verde,Peaches and nectarines,116.51730766162623
27482,CMR,Cameroon,Peaches and nectarines,994.7903410043734
27483,CAN,Canada,Peaches and nectarines,59034.79537293791
27484,CAF,Central African Republic,Peaches and nectarines,2.378215533621187
27485,CHN,China,Peaches and nectarines,14969008.447223997
27486,COL,Colombia,Peaches and nectarines,32823.67772595088
27487,CIV,Cote d'Ivoire,Peaches and nectarines,30.458306004267875
27488,HRV,Croatia,Peaches and nectarines,13040.436375745205
27489,CUB,Cuba,Peaches and nectarines,2.879554255155993
27490,CYP,Cyprus,Peaches and nectarines,4805.876157119967
27491,CZE,Czechia,Peaches and nectarines,14479.75475643478
27492,COD,DR Congo,Peaches and nectarines,5.549481124518114
27493,DNK,Denmark,Peaches and nectarines,9075.479088331462
27494,DOM,Dominican Republic,Peaches and nectarines,80.6290905955161
27495,EGY,Egypt,Peaches and nectarines,269696.3935282326
27496,GNQ,Equatorial Guinea,Peaches and nectarines,4.0883665831913785
27497,EST,Estonia,Peaches and nectarines,5468.671108795104
27498,SWZ,Eswatini,Peaches and nectarines,365.9293306898851
27499,FJI,Fiji,Peaches and nectarines,8.329971248068262
27500,FIN,Finland,Peaches and nectarines,6323.763995467414
27501,FRA,France,Peaches and nectarines,274952.61222509324
27502,GEO,Georgia,Peaches and nectarines,4504.747528059801
27503,DEU,Germany,Peaches and nectarines,254348.8977902026
27504,GHA,Ghana,Peaches and nectarines,10.829237324966057
27505,GRC,Greece,Peaches and nectarines,737155.670616329
27506,GTM,Guatemala,Peaches and nectarines,47929.68615046384
27507,GIN,Guinea,Peaches and nectarines,1.6176779228155245
27508,GNB,Guinea-Bissau,Peaches and nectarines,0.0
27509,GUY,Guyana,Peaches and nectarines,0.0
27510,HTI,Haiti,Peaches and nectarines,0.0
27511,HKG,Hong Kong,Peaches and nectarines,0.0
27512,HUN,Hungary,Peaches and nectarines,23779.97561362319
27513,IND,India,Peaches and nectarines,190.1978094259735
27514,IDN,Indonesia,Peaches and nectarines,483.09734750385707
27515,IRN,Iran,Peaches and nectarines,643817.9453358636
27516,IRQ,Iraq,Peaches and nectarines,47749.05695716918
27517,IRL,Ireland,Peaches and nectarines,2281.4087885000554
27518,ISR,Israel,Peaches and nectarines,58120.0
27519,ITA,Italy,Peaches and nectarines,1054342.2270832818
27520,JAM,Jamaica,Peaches and nectarines,0.0
27521,JPN,Japan,Peaches and nectarines,97674.11076871576
27522,JOR,Jordan,Peaches and nectarines,31061.51386956225
27523,KEN,Kenya,Peaches and nectarines,193.0976748676188
27524,KWT,Kuwait,Peaches and nectarines,7851.456157280666
27525,LBN,Lebanon,Peaches and nectarines,31319.29288127954
27526,LSO,Lesotho,Peaches and nectarines,188.68903805118987
27527,LBR,Liberia,Peaches and nectarines,2.9660251972392984
27528,LTU,Lithuania,Peaches and nectarines,0.0
27529,LUX,Luxembourg,Peaches and nectarines,2112.1768706671774
27530,MAC,Macau,Peaches and nectarines,483.99284524133344
27531,MDG,Madagascar,Peaches and nectarines,10832.58
27532,MWI,Malawi,Peaches and nectarines,14243.238940730052
27533,MYS,Malaysia,Peaches and nectarines,1947.3545397881485
27534,MDV,Maldives,Peaches and nectarines,6.498695409418422
27535,MLI,Mali,Peaches and nectarines,1.818958166296179
27536,MLT,Malta,Peaches and nectarines,1335.047945089717
27537,MHL,Marshall Islands,Peaches and nectarines,2.609107800478152
27538,MRT,Mauritania,Peaches and nectarines,58.7683940494457
27539,MDA,Moldova,Peaches and nectarines,17711.54149052994
27540,MOZ,Mozambique,Peaches and nectarines,33.948963326183176
27541,MMR,Myanmar,Peaches and nectarines,187.01777319328775
27542,NAM,Namibia,Peaches and nectarines,262.5886605407229
